"Date","ADC","AFL","ARKR","AZPN","CLFD","DTE","ENDP","FLWS","FR","GMXR","GPC","HE","ISSC","ISSI","KSS","MTSC","NWN","ODFL","PARL","RELV","SIGM","STT","TRIB","UTR"
2004-09-29,28.17,39.19,26.11,7.06,1.63,41.98,18.5,8.32,37.07,6.52,37.67,26.36,24.92,7.27,48.28,21.23,31.94,28.8,12.91,7.51,9.2,42.15,3.06,40.54
2004-09-30,28.4,39.21,26,6.99,1.61,42.19,18.36,8.3,36.9,6.83,38.38,26.54,24.53,7.27,48.19,21.25,31.73,28.81,13,7.45,9.35,42.71,2.99,41.57
2004-10-01,28.14,40.15,27.07,7.31,1.73,42.13,18.41,8.35,37.34,7.14,39.09,26.7,25.02,7.9,48.75,22.12,32.18,29.1,12.83,7.58,9.51,43.15,2.97,42.83
2004-10-04,28.19,40.48,27.8,7.53,1.6,42.25,18.5,8.51,37.4,7.2,39.04,26.68,22.15,7.98,50,22.59,32.35,29.24,14.17,7.62,9.7,42.97,2.91,43
2004-10-05,28.07,40.2,28.5,7.54,1.54,42.25,17.83,8.66,37.48,7.4,38.95,26.85,24.53,7.99,50.23,22.41,32,29.46,13.69,7.6,9.28,43.23,2.94,43.29
2004-10-06,28.05,40.5,29.1,7.58,1.53,42.5,18,8.72,37.69,7.31,39.13,26.85,24.15,7.95,50,22.63,31.94,29.33,13.97,7.57,8.95,43.64,2.96,43.53
2004-10-07,28.07,40.18,29,6.49,1.41,41.96,17.61,8.65,37.26,7.3,38.7,26.51,23.96,7.95,49.46,22.34,31.52,28.52,15.33,7.82,8.92,43.66,2.91,43.25
2004-10-08,27.9,39.76,29.4,6.5,1.49,42.23,17.69,8.55,37.58,7.2,38.62,26.68,24.55,7.61,49.72,21.44,31.42,28.25,14.71,7.28,8.96,43.43,2.92,42.61
2004-10-11,27.94,39.56,29.86,6.27,1.44,42.1,17.73,8.54,37.56,7.2,38.89,26.72,24.11,7.78,49.25,21.44,31.2,28.77,14.01,7.27,8.95,43.85,2.97,43.03
2004-10-12,28.1,39.73,30.75,6.31,1.44,42.49,17.47,8.56,37.7,7.28,38.07,26.99,23.2,7.68,49,21.62,31.84,28.62,14.69,7.35,8.44,41.16,3.13,42.55
2004-10-13,28.18,39.56,31.15,6.41,1.44,41.84,18.4,8.54,37.47,6.99,38.11,26.65,23.42,7.71,48.68,20.82,31.26,27.88,14.41,7.31,8.39,41.67,3.13,42.45
2004-10-14,28.23,38.65,30.04,6.57,1.45,41.94,19.79,8.45,37.9,7.12,36.71,26.61,22.53,7.53,48,20.43,31.16,28.6,13.78,7.34,8,41.07,3.09,41.42
2004-10-15,28.6,38.93,30.59,6.68,1.5,42.13,20.3,8.47,38.49,7.15,39.8,26.81,21.2,7.48,49.09,20.96,31.4,29.89,13.03,7.29,7.94,42.06,3.12,41.9
2004-10-18,28.44,38.74,30.51,6.69,1.45,41.68,20.8,8.06,38.57,6.96,39.96,26.84,21.73,7.53,49.69,21.23,31.2,29.54,14.1,7.31,8,42.46,3.14,41.42
2004-10-19,28.38,37.48,30.14,6.7,1.42,41.61,20.57,8.05,38.25,7.13,39.31,26.76,21.33,7.72,50.98,21.01,31.17,29.28,12.85,7.26,7.93,42.7,3.09,40.6
2004-10-20,28.05,37.9,30.11,6.8,1.43,41.76,20.99,8,37.93,7.25,38.99,26.69,22.24,7.74,50.95,21.15,31.12,29.41,13.46,7.34,7.86,43.02,2.83,40.74
2004-10-21,28.03,37.78,30.2,7.13,1.46,42.05,20.79,8.05,38.64,7.45,38.93,26.61,21.79,8.04,52.08,21.83,31.06,29,13.45,7.23,8,43.45,2.72,40.89
2004-10-22,27.86,37.56,30.18,6.85,1.47,41.93,21.51,8.14,38,7.46,38.4,26.71,20.58,7.84,52.29,23.2,30.78,27.68,13.54,7.38,7.85,43.07,2.7,40.6
2004-10-25,27.78,37.84,30.19,6.81,1.43,42.09,21.02,8.08,37.96,7.48,38.6,28.25,21.15,8.01,50.99,23.53,31.24,28.02,14.45,7.15,7.34,43.08,2.69,41.38
2004-10-26,27.9,37.64,30.1,6.75,1.43,42.6,21.54,8.05,38.45,7.65,38.7,28.38,21.26,7.94,51,24.75,31.6,28.19,15.45,6.98,7.3,43.45,2.63,41.45
2004-10-27,28.06,35.79,30.09,6.88,1.44,42.09,21.85,8.05,38.88,7.46,39.46,28.01,21.72,8.32,51.74,25.5,31.9,28.67,15.12,6.84,7.53,44.81,2.62,42.34
2004-10-28,28.76,35.99,30.1,6.68,1.44,42.06,21.92,7.93,39.12,7.27,39.78,28.08,21.42,8.18,52.03,25.78,31.68,28.12,14.82,6.59,7.71,45.01,2.61,43.07
2004-10-29,28.74,35.88,30.03,6.01,1.41,42.71,21.8,8.08,38.6,7.3,39.89,28.04,20.98,7.51,50.76,25.8,31.7,28.03,14.68,7.57,7.91,45.05,2.73,43.18
2004-11-01,28.5,37,30,5.77,1.38,43.09,21.82,7.97,39.42,7.27,39.9,28.29,21.48,7.57,50.14,26.27,32.15,28.09,13.98,7.47,7.86,45.27,2.68,41.89
2004-11-02,28.45,35.95,30,5.69,1.37,42.61,21.69,7.97,38.35,7.02,40.3,28,22.55,7.45,50.39,26.64,31.58,27.68,14,7.56,8.75,45.57,2.75,41.95
2004-11-03,28.49,36.29,30,5.96,1.44,43.55,20.37,7.95,39.3,7.15,40.79,28.7,23.58,7.53,51.07,27.19,32.34,27.64,13.83,7.07,8.4,45.63,2.75,43.07
2004-11-04,28.99,36.99,29.7,5.86,1.5,44.39,21.14,7.95,39.88,7.09,41.92,29.54,23.12,7.52,50.9,28.23,32.8,28.4,14.09,7.7,8.73,46.1,2.9,45.76
2004-11-05,28.56,36.88,29.8,5.84,1.51,43.44,20.89,7.85,38.79,7.07,42.17,29.31,23.75,7.8,51.94,27.48,32.74,28.2,14.65,7.3,8.81,46.05,2.93,45.83
2004-11-08,28.64,37.25,29.45,5.95,1.52,43.95,20.31,7.89,38.99,6.65,41.89,28.89,22.89,7.71,51.29,27.38,32.55,28,14.45,7.55,8.55,45.58,2.75,46.03
2004-11-09,28.61,37,29.7,6.05,1.47,43.54,21.21,7.67,38.99,6.54,42.27,28.83,22.72,7.5,50.82,27.99,32.89,28.48,14.1,7.41,8.58,45.09,2.85,46.32
2004-11-10,28.86,37.5,29.5,6.05,1.48,43.71,21.37,7.47,39.26,6.43,42.22,28.89,23.78,7.45,52.2,28.41,32.75,29.74,14.53,7.66,8.3,45.05,2.99,45.75
2004-11-11,28.9,38,29.5,5.95,1.57,43.97,21.95,7.67,39.56,6.38,42.79,29.15,25.22,7.5,53.2,28.98,33.11,29.81,14.73,7.69,7,45.35,2.97,46.05
2004-11-12,28.88,37.25,30,6.05,1.58,44.72,21.73,7.9,40.48,6.44,43.08,29.26,25.62,7.6,52.04,29.19,33.4,30.24,14.22,7.91,6.98,45.76,3,47.1
2004-11-15,28.98,37.55,30.02,6.08,1.62,44.58,21.72,8.31,41,6.45,42.78,28.88,25.62,7.55,52.58,29.6,33.29,30.03,13.76,8.65,7.08,45.74,2.98,46.33
2004-11-16,29.25,37.07,30,6.08,1.58,44.35,22.08,8.25,40.08,6.55,42.85,28.58,25.12,7.84,51.1,29.73,32.88,29.34,13.57,8.6,7.05,45.37,2.96,45.61
2004-11-17,29.91,37.27,30,6.16,1.67,44.4,22.63,8.46,39.4,6.58,43.42,28.3,26.21,8.01,49.7,29.72,33.1,30.64,13.63,8.54,7.53,45.4,3,46.21
2004-11-18,29.9,37.36,29.85,6.02,1.91,44.78,21.54,8.4,39.3,6.25,43.82,28.24,27.93,8.23,48.91,29.14,33,30.94,13.01,8.72,7.59,45.19,2.99,45.88
2004-11-19,29.6,37.4,30.1,5.57,2.2,44.37,20.98,8.12,38.6,6.42,42.82,28.1,27.19,7.66,48.02,29.75,32.53,30.23,13.77,8.67,7.72,44.56,3,45.62
2004-11-22,29.74,38,30.1,5.8,2.48,44.39,21.05,8.08,39.14,6.6,42.7,28.53,28.2,7.5,48.29,30.41,33.16,30.68,14.12,8.7,7.73,44.77,2.96,45.59
2004-11-23,29.95,37.96,30.12,5.79,2.46,44.7,20.22,8.32,39.8,6.57,42.9,28.8,28.65,7.62,48.02,30.1,33.26,30.87,14.68,8.38,7.96,44.93,2.9,46.51
2004-11-24,30.2,37.76,30.15,5.57,2.4,45.23,20.27,8.43,40.34,6.53,42.99,28.69,30.59,7.65,48.35,29.87,33.44,31,15.3,8.3,8.74,44.88,2.92,46.95
2004-11-26,30.22,37.7,30.15,5.63,2.41,45.3,20.46,8.31,40.24,6.4,43.2,28.7,32.01,7.62,48.95,30.1,33.56,31.22,15.95,8.3,8.65,44.87,2.89,47
2004-11-29,29.95,37.89,30.13,5.98,2.43,44.33,20.44,8.4,39.99,6.51,43.49,28.63,32.12,7.57,47.77,30.52,33.85,30.91,18.1,8.2,8.9,44.83,2.88,47.4
2004-11-30,30.1,37.62,30.05,5.77,2.16,43.88,20.48,8.3,39.8,6.65,43.41,28.25,30.61,7.66,46.16,30.35,33.86,31.35,17.97,8.14,9.03,44.56,2.9,47.64
2004-12-01,30.25,38.2,30.11,5.64,2.3,43.13,20.9,8.36,40.21,6.51,43.93,28.21,32.24,7.86,47.78,31.62,33.88,33.12,18.4,8.13,9.37,45,2.78,48.9
2004-12-02,30.49,39.06,30.05,5.75,2.12,43,21,8.45,40.13,6.54,43.99,27.84,32.42,7.95,48.35,31.6,33.16,33.39,18.82,8.38,9.05,45.41,2.82,49.87
2004-12-03,30.6,39.43,30.07,5.68,2.1,43.46,20.76,8.5,40.3,6.46,43.99,28.01,32.01,8.29,47.65,33.61,32.79,32.2,19.64,8.45,9.44,44.97,2.83,47.74
2004-12-06,31.11,39.33,30.04,5.64,2.25,43.85,20.26,8.62,40.88,6.51,43.49,27.89,31.69,8.38,47.54,33.34,32.85,32.41,18.92,8.41,9.94,44.68,2.83,46.83
2004-12-07,31.25,39.02,30.04,5.3,2.03,43.91,20.19,8.3,40.55,6.36,43.12,27.99,30.91,8.01,47.5,33.1,32.23,32.33,18.89,8.55,9.65,44.62,2.76,46.48
2004-12-08,31.21,39.21,30.03,5.5,2.09,43.68,20.4,8.8,40.87,6.36,42.8,28.07,30.82,7.88,47.47,34.57,32.35,33.48,19.1,8.57,9.55,44.9,2.74,46.41
2004-12-09,30.75,39.09,29.89,5.5,2.14,43.64,20.18,8.75,41.26,6.3,42.06,28.01,31.89,7.92,47.16,34.34,32.5,33.12,19.41,8.74,9.21,45.09,2.72,45.98
2004-12-10,30.88,39.22,29.5,5.36,2.14,43.53,19.97,8.78,41.7,6.14,42.16,28.19,30.88,7.78,46.67,33.36,32.79,33.34,19.46,8.7,9.05,45.3,2.8,46.45
2004-12-13,30.73,40,29.5,5.47,1.92,44.12,20.04,8.83,41.15,6.1,42.78,28.54,30.32,7.77,46.39,34.14,32.85,33.39,20.81,8.75,9.19,46.35,2.75,46.6
2004-12-14,30.65,39.84,29.32,5.53,1.74,43.97,19.42,8.89,41.22,6.08,43.15,28.73,33.05,7.9,47.99,34.6,32.95,33.01,20.51,8.74,9.2,47.07,2.74,46.9
2004-12-15,31.3,39.88,29.35,5.77,1.81,44.74,19.47,8.87,41.37,6.24,43.45,29.02,34.6,8.13,46.68,34.25,33.39,33.1,21.08,8.66,9.23,48.19,2.73,47.14
2004-12-16,31.32,39.54,30.05,5.95,1.91,44.16,19.39,8.72,40.84,6.39,43.05,29.01,34.01,7.86,46.25,34.35,33.02,32.87,20.5,8.74,9.48,48.13,2.8,46.85
2004-12-17,31.65,39.59,30.05,6.07,1.97,43.69,19.82,8.48,41.41,6.54,42.54,29.18,33.18,7.82,45.8,34.34,33.15,32.8,20.3,8.65,9.69,48.2,2.82,45.21
2004-12-20,31.81,39.85,29.6,6,1.9,43.3,19.88,8.4,41.4,6.5,43,29.03,32.15,7.74,45.68,34.42,33.05,32.81,20.63,8.64,9.52,47.7,2.74,45.45
2004-12-21,31.45,40.01,30.15,6,1.85,43.5,19.71,8.38,41.83,6.8,43.34,29.26,32.9,7.71,46.23,34.27,33.49,34.05,22.79,8.66,9.64,48.17,2.71,45.43
2004-12-22,31.82,40.3,30.56,5.94,1.75,43.25,21.2,8.3,42.11,7.01,43.64,29.35,34.4,7.79,46.92,34.42,33.74,35.12,23.52,9,9.92,48.42,2.85,45.05
2004-12-23,31.77,40.17,30.11,5.94,1.85,43.16,21.26,8.15,41.92,7,43.82,29.31,34.45,7.96,46.74,34.32,33.61,34.8,23.49,8.79,9.75,48.44,2.86,45.5
2004-12-27,31.18,39.55,33.04,6.56,1.98,42.59,21.36,8.37,41.64,6.91,43.43,28.89,34.44,7.98,46.79,33.74,33.2,34.15,22.43,8.93,9.76,48.42,2.76,45.33
2004-12-28,31.16,39.9,34.8,6.42,2.05,42.55,21.46,8.38,41.74,6.87,43.97,29.09,34.5,8.04,47.5,34.16,33.71,35.22,22.59,8.77,9.62,48.9,2.84,45.98
2004-12-29,31.44,40.22,37.63,6.28,2.11,42.93,20.95,8.42,40.82,7,43.89,29.18,34.48,8.16,48.39,34.08,33.84,35,22.41,8.86,9.47,48.95,2.86,45.78
2004-12-30,31.4,40,39.22,6.28,2.32,43.12,20.95,8.48,40.9,7,44.06,29.43,33.18,8.17,48.7,33.63,33.9,34.6,22.54,8.84,9.61,49.01,2.9,45.81
2004-12-31,31.69,39.84,39.2,6.21,2.07,43.13,21.01,8.4,40.73,6.97,44.06,29.15,33.36,8.2,49.17,33.81,33.74,34.8,22.48,8.94,9.93,49.12,2.96,45.45
2005-01-03,31.31,39.71,38,6.11,2.11,42.76,21.12,8.39,40.3,6.52,43.62,28.61,33.27,7.88,49.27,33.49,33.28,35.24,21.66,8.65,9.91,48.71,2.93,44.24
2005-01-04,31.25,39.67,37.95,5.99,2.08,42.75,20.35,8.05,39.8,6.4,43.22,28.35,30.1,7.49,47.7,32.33,33.1,34.99,20.27,8.04,9.79,48.51,2.84,44.44
2005-01-05,29.46,39.38,38,5.86,2.16,42.5,20,8.07,38.25,6.48,42.74,28.05,29.84,7.26,48.08,31.43,32.61,32.97,20.77,7.92,9.74,48.19,2.75,44.6
2005-01-06,28.72,39.99,37.75,5.94,2.15,42.68,20.26,8.09,38.75,6.43,42.84,28.04,29.82,7.21,47.02,30.79,32.97,33.13,21.06,8.32,9.35,48.42,2.74,44.9
2005-01-07,29.41,39.69,37.8,5.61,2.21,42.71,20.14,7.99,38.57,6.42,42.55,27.85,29.49,7.11,46.8,30.93,32.8,32.5,22.7,8.45,9.05,48.57,2.73,44.73
2005-01-10,29,40.16,38.9,5.45,2.09,43.02,20.47,7.75,38.51,6.45,42.96,27.99,29.23,7.1,47.27,31.06,32.8,33.94,22.35,8.26,8.46,48.56,2.79,44.94
2005-01-11,28.54,39.69,38.22,5.42,1.88,42.74,20.07,7.63,38.1,6.38,42.74,27.96,29.78,6.93,47.11,30.1,32.8,34.1,21.51,8.26,8.5,47.95,2.78,43.79
2005-01-12,28.3,39.91,38.47,5.37,1.74,42.66,20.05,7.59,38.15,6.55,42.88,28.2,31.11,7.04,47.82,30.02,32.95,33.69,21.95,8.61,8.59,47.08,2.75,43.55
2005-01-13,28.7,39.72,38.47,5.37,1.8,42.86,19.98,7.66,38.07,7.15,42.44,28.3,30.96,6.93,47.9,30.42,32.69,34.17,23.93,8.9,9.1,46.48,2.75,43.5
2005-01-14,28.6,39.65,38.3,5.57,1.79,43.26,20.3,7.86,38.54,7.81,43,28.56,30.94,7.01,48.32,30.53,33.42,34.31,23.36,8.86,9.03,46.68,2.77,43.12
2005-01-18,29.36,40.02,38.06,5.46,1.73,43.75,21.17,7.68,38.88,8.54,43.34,28.84,31.75,7.17,48.25,31.1,33.7,34.31,22.88,8.64,9.04,46.52,2.75,43.42
2005-01-19,29.38,40.06,38.45,5.37,1.71,43.59,21.47,7.48,38.96,7.94,42.74,28.65,31.14,6.95,47.51,30.33,33.14,34.11,21.69,8.61,8.8,45.06,2.75,43.04
2005-01-20,29.05,39.99,38.21,5.3,1.87,43.5,21.28,7.6,38.65,7.92,42.56,28.69,27.4,6.82,46.98,29.93,33.15,33.33,22.12,8.55,8.81,44.69,2.74,42.75
2005-01-21,29.1,39.61,38.45,5.32,1.73,43.12,20.76,7.45,39.02,8.08,42.34,28.58,27.69,6.68,46.18,29.78,33.18,33.07,22.75,8.55,8.62,45,2.71,41.96
2005-01-24,29.05,39.58,38.39,5.3,1.66,43,20.51,7.3,39.13,7.45,42.11,28.56,28.39,6.51,45.74,29.86,33.21,33.25,22.49,8.57,8.91,45.03,2.7,42.04
2005-01-25,29.07,39.67,38.35,5.3,1.63,42.77,20.64,7.28,38.96,7.49,42.2,28.78,28.03,6.69,46.06,29.95,33.25,33.18,22.73,8.69,9.02,45.05,2.7,41.51
2005-01-26,28.98,39.81,40,5.35,1.62,43.18,21.49,7.32,39.23,7.8,42.39,28.8,29.17,6.25,45.53,34.55,33.93,33.3,22.15,8.63,9.04,44.45,2.68,41.96
2005-01-27,28.8,39.75,40.63,5.21,1.65,43.39,21.12,7.43,39,8.04,42.07,28.74,29.67,6.26,45.69,34.95,33.48,33.3,21.83,8.45,9.05,44.27,2.69,41.6
2005-01-28,28.85,39.07,40.2,5.12,1.64,43.1,20.65,7.33,39.12,8.54,42.09,28.57,29.78,6.42,45.62,34.93,33.39,34.57,21.88,8.44,8.88,43.78,2.66,41.09
2005-01-31,28.9,39.51,40.6,5.1,1.66,43.81,21.01,7.35,39.12,8.25,42.33,29.11,28.57,6.52,47.01,35.63,33.95,35.35,22.27,8.89,8.76,44.81,2.68,42.83
2005-02-01,29.2,38.6,41.5,5.5,1.72,43.95,20.77,7.46,39.5,9.15,42.7,29.36,29.77,6.43,47.24,36.51,34.08,35.41,25.35,9.74,9.43,45.55,2.66,43.1
2005-02-02,29.17,38.84,41.88,5.4,1.69,43.97,20.81,7.71,40.03,9.07,43.43,29.46,29.59,6.4,47.08,36.15,34.34,35.25,24.79,10.01,9.6,45.23,2.57,43.13
2005-02-03,29.1,38.78,41,5.4,1.71,44,20.56,7.8,40.16,9.17,43.83,29.43,29.56,6.29,47.25,35.93,34.15,35.29,25.1,9.62,10,44.94,2.55,43.17
2005-02-04,29.65,38.88,41.49,5.44,1.75,44.62,20.71,8.06,40.87,8.91,44.63,29.76,29.75,6.55,47.05,36.86,34.8,35.6,26.1,9.94,9.98,45.27,2.55,44.5
2005-02-07,29.6,38.94,41.35,5.56,1.85,44.64,20.73,7.74,40.76,9,44.56,29.53,30,6.49,47.73,37.2,34.94,35.63,26.61,9.96,10.13,45.68,2.53,43.7
2005-02-08,29.74,38.53,41.49,5.68,1.76,44.77,20.67,7.78,41.09,8.84,44.7,28.25,31.57,6.54,47.6,36.84,35.17,36.8,27.18,9.86,9.89,45.76,2.54,45.33
2005-02-09,29.74,38.49,41.33,5.39,1.82,44.72,20.27,7.6,41.31,9.18,44.13,28.21,30.7,6.27,46.93,34.33,35.16,35.7,26.45,9.63,9.9,45.26,2.57,46.26
2005-02-10,29.85,38.77,41,5.46,1.8,44.75,20.7,7.53,41.69,9.84,44.08,28,31.67,6.32,47.5,34,35.42,35.88,24.06,9.28,9.51,45.33,2.61,46.48
2005-02-11,29.66,38.94,41.87,5.52,1.79,44.82,21.25,7.58,42.06,9.8,43.65,28.01,31.58,6.47,47.68,33.99,35.92,36.77,22.48,9.09,10.13,45.69,2.59,46.65
2005-02-14,29.5,39.28,37.86,5.44,1.7,44.71,21.94,7.41,42.27,9.95,43.94,27.87,32,6.41,46.77,33.52,36.19,35.81,22.51,9.23,11.5,45.44,2.69,47.64
2005-02-15,29.48,39.65,37.71,5.37,1.86,44.64,21.62,7.7,42.51,9.8,43.91,27.62,30.75,6.3,47.4,33.53,37.08,35.65,21.83,9.07,11.12,45.36,2.8,47.13
2005-02-16,29.6,38.99,37.1,5.56,1.8,44.98,21.46,7.56,42.65,9.92,44.12,27.75,31.91,6.23,47.98,33.73,36.77,35.59,23.81,9.25,11.46,44.44,2.72,47.2
2005-02-17,29.71,38.76,38.44,5.43,1.79,44.71,21.21,7.43,42.45,9.85,44.13,27.63,32,6.2,46.91,32.81,36.55,35.72,24.37,9.22,11.52,43.92,2.71,46.84
2005-02-18,29.01,38.67,37.78,5.27,1.74,44.24,21.26,7.48,41.95,9.63,44.26,27.13,31.05,6.24,46.63,32.24,36.44,35.74,23.97,9.3,12.09,43.49,2.7,46.67
2005-02-22,28.02,37.47,37,5.35,1.74,43.21,21.32,7.38,41,9.6,42.99,26.11,29.67,6.22,45.85,31.53,35.79,33.69,23.05,9.4,11.13,43.05,2.78,46.3
2005-02-23,27.77,37.49,36.87,5.2,1.77,43.39,21.67,7.4,40.94,9.34,44.05,26.31,28.94,6.19,46.2,30.79,35.49,33.49,23.15,9.4,11.44,43.01,2.61,46.64
2005-02-24,26.73,37.98,36.5,5.7,1.78,43.44,21.77,7.41,40.88,10.32,44.5,26.32,29.63,6.12,45.9,31.95,35.78,33.31,23.15,9.2,11.7,42.97,2.7,46.67
2005-02-25,27.3,38.72,36.77,5.62,1.78,43.9,22.06,7.4,41.72,11.63,42.91,26.75,30.44,6.2,47.8,32.1,36.33,33.9,23.5,9.29,11.84,43.4,2.62,46.5
2005-02-28,27.45,38.33,37.92,5.3,1.79,44.22,22.53,7.5,41.59,11.51,43.28,26.62,29.88,6.38,47.87,30.2,36.43,35.14,24.82,9.5,11.59,43.85,2.56,46.88
2005-03-01,27.97,38.07,37.88,5.4,1.67,44.95,22.75,7.53,41.62,11.49,43.48,26.81,29.53,6.61,49.93,32.07,36.5,36,24.65,9.63,11.74,44.5,2.58,47.51
2005-03-02,27.75,38,38.09,5.4,1.78,45.15,22.9,7.57,41.12,11.54,43.68,26.7,29.3,6.5,50.04,31.51,36.35,36.22,25.81,9.67,11.69,44.52,2.63,47.33
2005-03-03,27.93,39,37.59,5.38,1.7,45.3,22.58,7.69,41.23,12.79,43.83,26.55,28.91,6.55,52.19,31.78,36.48,36.33,26.15,9.7,11.62,44.33,2.58,46.97
2005-03-04,28.12,39.19,37.6,5.52,1.67,45.79,22.47,7.69,41.93,12.52,43.89,26.95,31.07,6.63,53.3,31.54,36.98,37,25.99,9.54,11.41,45.03,2.6,47.01
2005-03-07,28.33,39.37,37.91,5.3,1.67,46.37,22.25,7.76,42,11.93,43.77,27.16,30.75,6.86,53.4,30.81,36.95,37.74,26.02,9.42,11.15,44.96,2.57,47.15
2005-03-08,28.13,39.45,37.86,5.58,1.67,46,22.83,7.75,41.47,12.41,43.8,27.28,31.22,6.68,53.5,29.82,36.6,36.41,25.45,9.39,10.62,44.68,2.6,46.95
2005-03-09,28.15,38.85,37.61,5.81,1.48,45.46,22.81,7.75,40.39,11.95,43.19,26.66,30.94,6.85,52.85,29.42,36.02,36.33,24.52,9.25,10.53,44.5,2.6,46.58
2005-03-10,27.8,38.65,37,5.67,1.63,46.3,22.23,7.78,40.57,11.68,43.7,26.61,30.05,6.76,53.7,29.72,35.7,35.77,24.5,9.28,9.95,45,2.7,46.3
2005-03-11,28,38.41,36.75,5.82,1.6,45.89,22.06,7.76,39.96,11.72,43.42,26.39,30.36,6.8,52.96,29.64,35.9,36.17,23.88,9.08,9.66,44.53,2.75,45.72
2005-03-14,28.1,38.96,35.06,6.05,1.52,46.66,22.25,7.81,40.87,11.89,43.93,26.86,30.4,6.72,53,29.78,36.28,35.81,24.17,9.05,9.45,45.37,2.69,46.45
2005-03-15,28.25,38.76,33.9,6.29,1.5,46.38,22.93,7.77,40.38,11.86,43.68,26.77,30.45,6.52,52.55,28.26,36.15,35.8,23.97,9.04,9.3,44.6,2.63,45.64
2005-03-16,28.16,38.2,33.51,5.88,1.41,46.23,22.24,7.82,40,11.31,43.28,26.29,30.63,6.57,51.91,28.86,35.83,34.07,23,9.08,10.98,44.66,2.64,45.52
2005-03-17,28.15,38.19,32.26,5.78,1.57,45.65,22.46,7.77,39.84,11.35,43.27,26.25,30.3,6.56,52.11,29.66,36.04,34.93,22.9,9.2,11.22,44.87,2.64,45.86
2005-03-18,28.1,38.13,29.61,5.73,1.49,45.44,22.52,7.58,39.57,12.04,42.39,26.03,29.89,6.53,51.03,28.37,36.3,34.12,22.02,9.07,10.47,45.08,2.61,45.8
2005-03-21,27.4,38.04,31.4,5.65,1.5,45.33,22.18,7.5,39.51,12.16,42.24,25.85,29.71,6.39,50.35,28.02,36.2,33.8,21.71,8.97,10.65,44.44,2.63,45.92
2005-03-22,27.45,37.3,31.2,5.8,1.55,44.4,22.02,7.51,38.64,12.01,42.1,25,31.5,6.61,50.3,28.88,35.75,35,22,8.8,10.56,43.95,2.59,45.65
2005-03-23,27,37.66,30.83,5.8,1.51,44.47,22.03,7.33,38.6,11.21,42.25,24.91,33.13,6.67,50.08,27.92,35.07,32.72,21.47,8.53,10.01,42.95,2.53,45.4
2005-03-24,27.06,37.12,32,5.79,1.47,44.65,22.07,7.28,38.8,11.26,42.47,25,33.75,6.7,50.56,28.66,35.33,32.74,21.16,8.66,10.29,42.97,2.52,45.19
2005-03-28,27.09,37.53,32,5.7,1.44,44.82,21.64,7.38,38.9,10.85,42.01,25,32.82,6.69,51.5,28.74,35.61,33.5,20.58,8.74,10.2,43,2.5,45.68
2005-03-29,26.63,37.05,31.91,5.44,1.36,44.61,21.57,7.3,38.07,10.65,42.35,24.71,32.5,6.53,50.46,28.11,35.46,31.47,20,8.8,10.13,42.78,2.52,45.8
2005-03-30,26.69,37.82,31.02,5.56,1.43,45.25,21.96,7.51,38.39,10.94,43.09,25,32.57,6.73,51.32,29.57,35.93,29.55,20.9,8.78,10.31,43.51,2.5,45.74
2005-03-31,26.98,37.26,32.88,5.68,1.41,45.48,22.55,7.57,37.83,11.51,43.49,25.52,31.75,6.7,51.63,29.03,36.17,31.15,21.65,9,10.62,43.72,2.54,45.4
2005-04-01,26.7,37.1,32.8,5.6,1.49,45.46,21.76,7.49,37.7,11.6,43.48,26.13,31.6,6.56,50.97,28.58,35.94,31.15,21.17,9.31,10.45,43.35,2.47,45.02
2005-04-04,27.02,37.01,31.72,5.32,1.5,45.77,22.03,7.6,37.65,11.83,43.42,25.89,33.9,6.37,50.86,28.97,36.24,30.67,20.96,9.67,10.3,43.16,2.45,45.47
2005-04-05,27.05,37.05,31.75,5.21,1.45,45.84,21.59,7.61,37.6,11.7,43.77,26.07,33.79,6.3,50.77,29.39,36.1,33.16,21.28,9.69,10,43.23,2.39,45.78
2005-04-06,26.86,36.99,31.03,5.14,1.46,45.94,21.61,7.72,37.89,11.5,43.89,26.03,34.1,6.26,50.61,28.99,35.87,33.15,21.76,9.67,10.2,43.4,2.41,45.56
2005-04-07,27.06,37.25,31,5.34,1.41,46.01,21.95,7.69,37.89,11.95,44.04,26.06,33.5,6.45,52.03,29.4,36.07,32,21.56,9.55,10.34,43.36,2.41,46.12
2005-04-08,27.01,37.08,30.84,5.22,1.35,45.91,21.83,7.58,37.55,11.39,44.05,26.06,33.48,6.38,51.26,28.84,35.62,29.4,22.2,9.61,10,42.7,2.26,45.84
2005-04-11,26.87,36.96,31.2,5.19,1.4,46.05,21.8,7.41,37.49,11.2,44.02,26.1,33.84,6.25,51.72,28.34,35.4,30.28,22.42,9.65,9.76,42.55,2.1,45.54
2005-04-12,27,37.3,31.78,5.31,1.37,46.19,22.32,7.65,38,10.71,44.45,26.42,32.53,6.3,52.57,29.7,36.23,30.98,21.69,9.78,9.48,42.7,2.15,46.32
2005-04-13,27,36.92,32.06,5.13,1.43,46.25,22.38,7.56,38.05,10.83,43.89,26.29,33.16,6.14,51.86,28.65,35.74,29.39,20.49,9.64,8.87,42.24,2.15,45.68
